CustomerID,LastPurchaseDate,Recency,Frequency,Monetary
14633,2011-03-18 17:07:00,267,1,344.90000000000003
14636,2011-11-03 16:12:00,37,2,609.85
14638,2011-10-20 10:10:00,51,1,443.6
14639,2011-10-18 15:06:00,53,6,2984.4900000000002
14640,2011-11-15 13:07:00,25,6,2107.38
14641,2011-11-18 10:42:00,22,1,110.46000000000001
14642,2011-10-12 11:08:00,59,1,96.12
14643,2011-06-22 14:41:00,171,2,693.8100000000001
14644,2011-10-03 08:30:00,68,2,830.76
14645,2011-07-06 09:15:00,157,2,597.09
14646,2011-12-08 12:12:00,2,73,280206.02
14647,2011-05-22 13:40:00,202,1,236.04000000000002
14649,2011-12-05 12:30:00,5,4,1402.59
14651,2011-10-03 15:52:00,68,2,653.75
14652,2011-09-23 14:21:00,78,1,114.18
14653,2011-12-08 13:45:00,2,7,1926.65
14655,2011-12-01 16:28:00,9,4,1932.23
14656,2011-06-23 13:51:00,170,2,291.05
14657,2011-11-22 12:47:00,18,4,848.22
14658,2011-12-04 15:35:00,6,2,247.15
14659,2011-12-01 12:17:00,9,9,2529.93
14660,2011-09-14 11:34:00,87,2,285.74
14661,2011-11-13 11:51:00,27,1,107.95
14662,2011-11-11 12:13:00,29,4,741.37
14664,2011-11-20 10:59:00,20,2,636.24
14665,2011-10-10 09:14:00,61,5,1835.7
14666,2011-11-15 12:57:00,25,1,195.25
14667,2011-11-29 11:30:00,11,25,9175.04
14669,2011-04-12 11:43:00,242,3,1259.24
14670,2011-03-04 14:13:00,281,2,392.86
14672,2011-04-19 10:19:00,235,2,765.5500000000001
14673,2011-12-06 14:31:00,4,5,1736.4
14675,2011-11-23 12:58:00,17,1,596.36
14676,2011-11-08 13:29:00,32,6,2548.2400000000002
14680,2011-11-14 16:59:00,26,16,28754.11
14681,2011-09-29 15:52:00,72,3,498.95
14682,2011-06-05 12:12:00,188,2,52.0
14684,2011-11-14 11:33:00,26,5,1201.51
14687,2011-08-25 11:59:00,107,1,628.38
14688,2011-12-02 12:26:00,8,21,5579.1
14689,2011-05-15 11:22:00,209,1,112.80000000000001
14690,2011-10-26 15:39:00,45,2,355.05
14691,2011-11-09 12:30:00,31,5,2114.33
14692,2011-07-25 15:08:00,138,4,591.55
14693,2011-03-20 12:50:00,265,1,172.9
14696,2011-12-05 13:43:00,5,7,2078.95
14697,2011-05-05 15:39:00,219,2,188.61
14698,2011-12-08 12:26:00,2,5,1217.27
14699,2011-05-09 14:54:00,215,1,109.13000000000001
14700,2011-11-07 14:40:00,33,3,2195.1
14701,2011-11-29 12:38:00,11,9,2526.09
14702,2011-12-08 19:29:00,2,17,3251.79
14703,2011-11-25 09:23:00,15,1,318.17
14704,2011-11-28 12:51:00,12,9,1493.96
14705,2011-05-25 12:39:00,199,1,179.0
14708,2011-12-07 08:21:00,3,3,1126.3700000000001
14709,2011-11-24 15:41:00,16,13,4921.04
14710,2011-11-25 14:53:00,15,4,599.48
14711,2011-11-29 14:58:00,11,11,2839.62
14712,2011-11-10 12:59:00,30,3,917.07
14713,2011-11-30 16:26:00,10,11,2662.2
14714,2011-11-15 13:07:00,25,1,160.19
14715,2011-11-15 12:10:00,25,4,867.38
14716,2011-10-27 17:29:00,44,2,307.51
14719,2011-12-08 12:43:00,2,5,1581.84
14720,2011-12-04 12:02:00,6,3,663.81
14722,2011-07-15 14:58:00,148,1,180.42
14723,2011-11-29 15:23:00,11,6,1122.36
14725,2011-11-15 12:42:00,25,1,655.58
14727,2011-03-10 14:45:00,275,1,268.58
14729,2010-12-01 12:43:00,374,1,313.49
14730,2011-12-08 14:39:00,2,8,1897.57
14731,2011-10-23 15:54:00,48,3,380.02
14732,2011-12-01 14:34:00,9,8,2702.4900000000002
14733,2011-11-23 15:39:00,17,12,9585.91
14735,2011-12-06 12:09:00,4,32,6065.6900000000005
14737,2011-12-06 10:16:00,4,3,1164.55
14738,2011-10-28 08:56:00,43,7,1314.45
14739,2011-12-05 16:54:00,5,7,3902.28
14740,2011-05-26 18:17:00,198,3,1448.21
14741,2011-11-28 08:48:00,12,6,1400.3400000000001
14744,2011-11-23 12:51:00,17,7,1099.98
14745,2011-08-19 10:05:00,113,5,1220.26
14747,2011-04-04 14:09:00,250,1,328.2
14748,2011-11-10 18:33:00,30,5,1415.75
14752,2011-10-27 11:55:00,44,1,389.64000000000004
14753,2011-09-13 14:50:00,88,1,563.15
14754,2011-10-26 12:01:00,45,2,638.05
14755,2011-11-30 11:24:00,10,11,5010.28
14756,2011-11-24 18:13:00,16,1,738.96
14757,2011-09-25 14:36:00,76,1,420.5
14758,2011-07-18 08:21:00,145,4,1484.06
14759,2011-12-05 12:03:00,5,3,1625.97
14760,2011-02-15 16:27:00,298,1,89.2
14761,2011-10-12 12:10:00,59,2,255.9
14762,2011-03-21 08:20:00,264,1,300.52
14764,2011-10-24 11:54:00,47,1,278.3
14765,2011-11-10 19:53:00,30,3,254.11
14766,2011-12-01 16:05:00,9,6,2473.37
14768,2011-11-22 12:54:00,18,2,192.60000000000002
14769,2011-12-07 10:24:00,3,8,10416.98
14770,2011-04-21 14:21:00,233,2,876.4200000000001
14772,2011-08-19 15:04:00,113,1,139.26
14775,2011-10-12 15:27:00,59,3,1011.9
14776,2011-10-19 15:34:00,52,11,2538.2999999999997
14778,2011-08-04 15:23:00,128,2,730.86
14779,2011-03-04 12:42:00,281,3,386.15
14780,2011-10-16 12:46:00,55,2,447.68
14782,2011-01-24 11:12:00,320,1,200.10000000000002
14784,2011-11-13 13:30:00,27,2,289.99
14785,2011-11-29 13:21:00,11,2,77.4
14788,2011-12-02 17:06:00,8,2,679.44
14789,2011-11-11 08:59:00,29,1,197.64
14790,2011-11-23 09:28:00,17,4,745.06
14792,2011-10-07 09:19:00,64,1,6.2
14793,2011-11-18 14:50:00,22,1,228.99
14794,2011-12-07 10:11:00,3,7,1319.91
14795,2011-06-26 13:04:00,167,1,131.45000000000002
14796,2011-12-08 15:31:00,2,17,7975.49
14798,2011-10-18 10:58:00,53,3,173.74
14799,2011-10-19 16:16:00,52,1,157.7
14800,2011-10-23 12:46:00,48,12,4331.79
14801,2011-10-09 15:24:00,62,1,189.34
14803,2011-06-30 13:58:00,163,3,845.5500000000001
14804,2011-12-01 11:20:00,9,1,353.27
14805,2011-11-24 16:20:00,16,4,546.4
14806,2011-09-25 15:32:00,76,1,193.39000000000001
14808,2011-10-31 12:21:00,40,8,2718.6
14810,2011-10-30 11:19:00,41,11,2085.33
14813,2010-12-05 11:57:00,370,2,152.88
14815,2011-11-03 11:36:00,37,2,778.5
14816,2011-05-26 13:16:00,198,1,271.85
14817,2011-05-23 13:35:00,201,2,1110.34
14818,2011-09-27 11:01:00,74,3,657.8
14819,2011-10-06 13:41:00,65,2,272.07
14820,2011-11-18 15:41:00,22,4,507.29
14821,2010-12-08 08:43:00,367,1,48.800000000000004
14823,2011-06-12 13:12:00,181,3,321.43
14824,2011-11-29 14:20:00,11,4,1127.71
14825,2011-12-06 11:38:00,4,12,2221.01
14828,2011-05-27 10:16:00,197,3,2139.76
14829,2011-11-10 16:16:00,30,4,697.55
14830,2011-10-17 14:29:00,54,1,188.88
14834,2011-11-22 10:30:00,18,6,1720.3
14836,2011-11-29 16:45:00,11,3,102.45
14837,2011-09-11 10:58:00,90,4,1649.5
14840,2011-03-17 12:00:00,268,1,62.85
14841,2011-10-17 15:03:00,54,6,3295.76
14842,2011-10-27 12:37:00,44,4,2824.69
14844,2011-10-07 10:41:00,64,4,3189.81
14847,2011-07-14 10:52:00,149,1,309.40000000000003
14849,2011-11-18 10:58:00,22,25,7930.54
14850,2011-02-01 11:21:00,312,1,325.75
14851,2011-11-16 14:20:00,24,2,511.35
14852,2011-10-12 13:20:00,59,6,2836.69
14853,2011-11-15 16:56:00,25,2,475.8
14854,2011-09-22 17:00:00,79,7,2740.03
14855,2011-08-12 14:02:00,120,2,645.65
14856,2011-11-03 14:53:00,37,3,1290.53
14857,2011-10-11 09:23:00,60,2,1173.1200000000001
14859,2011-11-27 11:18:00,13,4,1353.74
14860,2011-11-20 14:17:00,20,1,170.32
14861,2011-10-18 12:54:00,53,1,125.79
14862,2011-11-14 10:01:00,26,2,841.2
14863,2011-11-10 15:04:00,30,1,266.76
14865,2011-12-02 16:25:00,8,2,52.2
14866,2011-11-29 11:45:00,11,12,14389.9
14867,2011-06-07 11:39:00,186,3,710.28
14868,2011-12-06 14:49:00,4,8,2953.59
14869,2011-12-01 12:36:00,9,2,721.45
14870,2011-03-23 10:51:00,262,1,327.25
14871,2011-12-06 13:42:00,4,4,501.28000000000003
14873,2011-05-13 13:52:00,211,1,519.68
14875,2011-08-24 12:20:00,108,2,1465.32
14878,2011-11-27 11:15:00,13,9,1476.09
14880,2011-09-23 13:42:00,78,3,690.59
14881,2011-11-20 11:06:00,20,1,255.4
14882,2011-11-13 12:47:00,27,2,589.7
14883,2011-11-21 10:23:00,19,6,761.59
14885,2011-07-31 12:05:00,132,1,765.3199999999999
14886,2011-04-01 08:56:00,253,1,364.8
14887,2011-09-21 15:32:00,80,1,1862.0
14888,2011-05-16 14:58:00,208,1,369.2
14889,2011-01-07 15:19:00,337,1,135.9
14890,2011-03-31 11:57:00,254,1,125.65
14891,2011-07-14 18:08:00,149,2,554.38
14893,2011-11-30 12:31:00,10,2,1237.8500000000001
14894,2011-09-15 13:51:00,86,1,655.75
14895,2011-12-02 09:23:00,8,20,11138.710000000001
14896,2011-05-19 10:20:00,205,2,468.77000000000004
14897,2011-12-02 10:32:00,8,4,1366.38
14898,2011-11-16 14:54:00,24,6,1269.31
14901,2011-11-28 17:09:00,12,9,1421.29
14902,2011-11-14 10:34:00,26,1,332.66
14903,2011-11-18 16:07:00,22,5,2795.33
14904,2011-12-07 12:55:00,3,2,1025.44
14905,2011-07-05 12:41:00,158,2,616.15
14907,2011-12-06 14:14:00,4,7,3501.1
14908,2011-09-26 12:56:00,75,1,277.8
14910,2011-12-07 10:06:00,3,4,434.35
14911,2011-12-08 15:54:00,2,201,143711.17
14912,2011-11-23 09:20:00,17,2,867.85
14913,2011-11-04 08:29:00,36,4,1227.43
14915,2011-09-09 13:34:00,92,2,307.48
14916,2011-09-30 09:20:00,71,4,1268.98
14918,2011-08-16 11:50:00,116,2,1610.15
14920,2011-05-11 10:32:00,213,2,977.77
14921,2011-11-09 13:17:00,31,2,1316.07
14923,2011-10-20 11:51:00,51,1,749.1
14924,2011-04-08 09:25:00,246,1,310.05
14929,2011-11-07 17:21:00,33,1,223.88
14930,2011-08-23 10:31:00,109,3,2362.96
14931,2011-12-05 10:19:00,5,5,1257.68
14932,2010-12-09 11:48:00,366,1,363.53
14934,2011-09-19 10:10:00,82,2,1890.94
14935,2011-02-15 14:44:00,298,1,1784.71
14936,2011-11-06 10:30:00,34,8,8137.02
14937,2011-10-14 12:29:00,57,3,1621.88
14944,2011-11-10 09:10:00,30,12,5900.25
14946,2011-11-25 13:33:00,15,1,100.9
14947,2011-09-28 15:48:00,73,2,290.82
14948,2011-11-16 17:16:00,24,6,1101.97
14950,2011-11-20 13:48:00,20,1,371.2
14951,2011-09-21 15:15:00,80,1,311.69
14952,2011-10-11 10:33:00,60,11,8099.49
14953,2011-11-14 14:59:00,26,1,285.67
14954,2011-11-27 14:30:00,13,1,294.85
14957,2011-03-31 17:59:00,254,1,58.49
14958,2011-07-15 14:20:00,148,3,483.73
14959,2011-10-06 18:23:00,65,4,695.42
14960,2011-12-01 12:54:00,9,2,221.27
14961,2011-11-29 09:42:00,11,9,7044.68
14962,2011-03-14 09:42:00,271,1,126.7
14963,2011-11-30 12:16:00,10,5,1472.34
14964,2011-04-06 14:13:00,248,1,206.21
14965,2011-09-04 13:20:00,97,2,596.09
14966,2011-11-25 12:20:00,15,1,183.02
14967,2011-10-21 11:06:00,50,1,463.8
14968,2011-11-09 13:58:00,31,1,147.59
14970,2011-10-02 13:44:00,69,4,1592.06
14971,2011-11-04 17:07:00,36,3,1097.98
14972,2011-08-03 14:54:00,129,1,114.77
14973,2011-08-24 15:51:00,108,3,1314.45
14974,2011-11-02 13:01:00,38,1,89.94
14975,2011-10-13 14:08:00,58,1,279.94
14976,2011-10-13 16:37:00,58,7,790.86
14978,2011-09-28 13:07:00,73,5,1921.3700000000001
14981,2011-04-07 13:45:00,247,1,102.12
14984,2011-11-20 14:28:00,20,2,202.37
14985,2011-05-25 14:29:00,199,2,292.01
14987,2011-11-24 09:59:00,16,2,326.4
14988,2011-05-12 12:05:00,212,1,334.54
14995,2011-11-01 11:39:00,39,2,231.98000000000002
14997,2011-10-24 13:28:00,47,3,546.1999999999999
14998,2011-06-22 17:30:00,171,2,414.87
15000,2011-10-23 11:42:00,48,1,490.52
15002,2011-08-16 10:44:00,116,4,1641.76
15004,2011-07-15 14:05:00,148,1,1220.77
15005,2011-11-24 12:25:00,16,28,6295.37
15006,2011-10-19 15:08:00,52,1,480.38
15007,2011-07-03 16:00:00,160,1,156.91
15009,2011-11-27 13:35:00,13,3,1259.43
15010,2011-11-04 12:42:00,36,1,308.94
15012,2011-10-17 12:22:00,54,2,405.04
15014,2011-10-27 20:07:00,44,2,257.67
15016,2011-06-20 12:06:00,173,1,170.04
15017,2011-11-06 10:33:00,34,1,125.58
15018,2011-11-01 12:47:00,39,3,496.21
15019,2011-03-18 12:35:00,267,1,252.81
15021,2011-12-01 11:53:00,9,9,1871.77
15022,2011-11-28 12:35:00,12,4,852.39
15023,2011-12-06 17:23:00,4,11,6720.41
15024,2011-11-30 12:06:00,10,10,1636.43
15025,2011-11-06 15:20:00,34,1,361.96
15026,2011-09-20 13:52:00,81,3,469.0
15027,2011-11-09 10:16:00,31,4,1066.15
15028,2011-12-01 14:06:00,9,4,627.13
15030,2011-09-29 10:50:00,72,2,518.28
15031,2011-12-05 14:19:00,5,4,653.19
15032,2011-03-28 15:03:00,257,3,4959.1
15033,2011-12-05 12:40:00,5,10,2557.18
15034,2011-11-24 12:11:00,16,8,4274.16
15035,2011-09-11 11:08:00,90,1,252.73000000000002
15036,2011-09-28 15:42:00,73,3,429.56
15038,2011-10-12 11:33:00,59,6,685.74
15039,2011-11-30 11:31:00,10,47,19766.59
15041,2011-06-22 16:16:00,171,1,179.93
15042,2011-05-24 16:25:00,200,1,135.93
15043,2011-11-08 14:26:00,32,1,537.0
15044,2011-11-20 13:20:00,20,17,7634.7300000000005
15045,2011-07-11 11:33:00,152,2,735.66
15046,2011-11-30 15:50:00,10,15,5090.42
15047,2011-03-15 10:49:00,270,1,343.62
15048,2011-10-05 14:55:00,66,4,381.0
15049,2011-03-11 12:13:00,274,1,121.17000000000002
15050,2011-11-14 16:17:00,26,3,1737.69
15051,2011-11-16 15:38:00,24,3,1383.36
15052,2011-01-24 15:52:00,320,1,207.73000000000002
15053,2011-12-05 12:08:00,5,3,693.95
15054,2011-11-27 15:02:00,13,2,302.1
15057,2011-03-09 15:17:00,276,2,1489.5
15058,2011-11-14 14:57:00,26,11,2102.54
15059,2011-10-30 11:35:00,41,9,1337.72
15060,2011-12-01 13:47:00,9,4,294.25
15061,2011-12-06 12:06:00,4,48,54534.14
15062,2011-09-29 16:51:00,72,4,987.86
15063,2011-05-10 13:25:00,214,1,370.79999999999995
15065,2011-11-02 09:45:00,38,4,3158.13
15066,2011-10-17 13:25:00,54,1,893.59
15067,2011-09-22 13:20:00,79,3,1744.76
15068,2011-10-24 14:47:00,47,2,553.36
15069,2011-06-13 14:16:00,180,1,1109.53
15070,2010-12-02 11:23:00,373,1,106.2
15071,2011-09-07 11:43:00,94,2,982.07
15073,2011-11-30 10:44:00,10,3,1043.41
15074,2011-08-26 14:45:00,106,1,735.67
15075,2011-09-23 12:27:00,78,1,773.03
15076,2011-06-20 08:23:00,173,1,880.85
15078,2011-12-02 15:41:00,8,32,9743.11
15079,2011-05-11 12:45:00,213,4,895.61
15081,2011-11-17 17:08:00,23,5,504.8
15083,2011-03-28 12:18:00,257,1,88.2
15087,2011-03-03 10:34:00,282,1,306.94
15088,2011-11-18 13:14:00,22,2,1160.07
15089,2011-11-29 16:31:00,11,6,2420.84
15090,2011-02-04 14:03:00,309,1,381.32
15091,2011-10-03 12:47:00,68,1,480.71
15092,2011-05-08 14:10:00,216,2,457.81
15093,2011-11-21 13:09:00,19,6,4597.02
15095,2011-08-28 12:01:00,104,4,1370.6000000000001
15096,2011-10-28 10:27:00,43,1,219.39000000000001
15097,2011-12-05 14:03:00,5,1,248.08
15098,2011-06-10 15:33:00,183,3,39916.5
15099,2011-09-16 13:13:00,85,1,410.48
15100,2011-01-10 10:35:00,334,3,876.0
15101,2011-12-01 10:18:00,9,2,317.53000000000003
15103,2011-11-08 14:53:00,32,2,703.36
15104,2011-05-27 12:29:00,197,2,993.54
15105,2011-11-21 16:54:00,19,7,2298.93
15106,2011-11-22 09:16:00,18,5,1422.52
15107,2011-02-01 14:46:00,312,6,319.5
15108,2011-07-21 10:24:00,142,4,1300.25
15109,2011-04-08 09:58:00,246,1,484.95
15110,2011-11-16 11:16:00,24,4,996.1
15111,2011-11-10 16:58:00,30,3,1567.48
15113,2011-11-30 08:23:00,10,3,3509.43
15114,2011-11-09 15:05:00,31,10,2760.56
15115,2011-11-21 14:59:00,19,1,340.11
15116,2011-11-22 12:25:00,18,4,1352.75
15117,2011-11-25 08:12:00,15,5,1551.78
15118,2011-07-28 14:54:00,135,1,244.8
15119,2011-04-08 09:08:00,246,1,266.4
15120,2011-07-29 09:48:00,134,1,358.82
15121,2011-10-20 14:51:00,51,2,457.72
15122,2011-08-17 16:48:00,115,3,1633.78
15123,2011-12-02 13:12:00,8,2,2199.31
15124,2011-11-17 10:09:00,23,2,184.19
15125,2011-11-14 13:57:00,26,15,11528.48
15127,2011-10-05 10:30:00,66,1,406.53000000000003
15128,2011-10-10 13:54:00,61,4,1471.0
15129,2011-10-20 14:40:00,51,11,3447.4
15130,2011-06-23 10:15:00,170,1,330.11
15132,2011-11-21 17:10:00,19,5,977.9300000000001
15133,2011-08-04 10:44:00,128,3,982.42
15134,2011-11-25 08:55:00,15,8,1387.99
15135,2011-04-14 19:16:00,240,1,139.05
15136,2011-12-07 12:26:00,3,4,1286.7
15139,2011-04-14 11:39:00,240,2,178.96
15140,2011-10-18 14:07:00,53,7,2354.25
15142,2011-10-24 12:51:00,47,1,498.74
15143,2011-04-28 12:03:00,226,1,259.45
15144,2011-12-01 15:12:00,9,17,6580.4400000000005
15145,2011-12-05 17:21:00,5,4,1194.73
15146,2011-06-28 12:09:00,165,2,1327.16
15147,2011-04-13 15:57:00,241,1,623.5
15148,2011-11-29 08:21:00,11,1,301.29
15149,2011-07-29 10:58:00,134,1,520.8000000000001
15150,2011-11-22 12:52:00,18,10,5291.33
15152,2011-11-30 12:32:00,10,13,4745.69
15153,2011-11-08 17:09:00,32,1,329.25
15154,2011-09-25 16:05:00,76,1,254.28
15156,2011-12-08 18:22:00,2,3,961.49
15157,2011-12-06 11:28:00,4,3,1936.07
15158,2011-10-25 13:53:00,46,1,401.40000000000003
15159,2011-12-08 12:05:00,2,30,18641.010000000002
15160,2010-12-17 14:15:00,358,1,158.16
15163,2011-11-21 13:10:00,19,2,304.47
15164,2011-10-02 12:05:00,69,3,824.58
15165,2010-12-01 14:03:00,374,1,487.75
15167,2011-01-23 12:41:00,321,1,158.8
15168,2011-11-14 11:26:00,26,1,106.56
15171,2011-01-12 15:36:00,332,1,1289.5
15172,2011-12-01 11:51:00,9,5,1624.05
15174,2011-01-21 09:06:00,323,1,135.75
15175,2011-09-29 11:31:00,72,1,224.14
15178,2011-03-24 15:12:00,261,1,40.5
15179,2011-11-21 12:53:00,19,5,2206.9500000000003
15180,2010-12-07 14:57:00,368,1,87.5
15181,2011-10-04 13:58:00,67,3,689.48
15182,2011-07-08 13:37:00,155,2,622.85
15184,2011-11-10 13:41:00,30,2,402.2
15185,2011-09-30 14:06:00,71,1,310.62
15186,2011-11-25 14:58:00,15,2,411.41
15187,2011-12-08 11:56:00,2,16,4777.18
15189,2011-12-08 13:22:00,2,41,16225.39
15192,2011-08-12 11:41:00,120,3,1044.32
15193,2011-10-10 08:23:00,61,1,499.32
15194,2011-12-06 15:10:00,4,15,7616.53
15195,2011-12-07 12:20:00,3,1,3861.0
15197,2011-11-29 10:00:00,11,3,1079.61
15198,2011-09-08 14:42:00,93,2,193.64
15199,2011-10-11 15:12:00,60,4,1268.7
15201,2011-09-13 14:53:00,88,5,1236.54
15203,2011-11-14 08:16:00,26,6,1827.8
15204,2010-12-17 13:49:00,358,1,316.58
15205,2011-09-15 19:36:00,86,2,653.24
15206,2011-11-29 13:41:00,11,4,420.3
15208,2011-12-08 17:24:00,2,5,870.12
15210,2011-04-28 16:11:00,226,1,331.18
15211,2011-10-10 13:31:00,61,2,894.4100000000001
15212,2011-04-12 13:45:00,242,1,101.8
15213,2011-01-25 12:21:00,319,2,328.35
15214,2011-12-08 12:07:00,2,8,1661.44
15215,2011-10-24 11:41:00,47,3,734.94
15216,2011-09-13 11:41:00,88,1,96.6
15218,2011-11-29 11:48:00,11,11,5756.89
15219,2011-06-16 16:57:00,177,1,305.75
15220,2011-10-19 12:39:00,52,6,1778.96
15221,2010-12-08 13:08:00,367,1,403.25
15222,2011-01-25 08:03:00,319,1,585.0
15223,2011-04-28 11:31:00,226,2,755.75
15224,2010-12-16 15:02:00,359,2,322.08
15225,2011-04-19 14:51:00,235,1,409.40000000000003
15226,2011-02-02 11:41:00,311,1,154.41
15227,2011-11-03 11:59:00,37,5,1219.4
15228,2011-10-04 13:56:00,67,4,3386.71
15230,2011-04-14 14:39:00,240,2,429.6
15232,2011-08-18 16:27:00,114,2,612.06
15234,2011-03-08 08:53:00,277,1,197.0
15235,2011-05-06 09:44:00,218,12,2247.51
15236,2011-02-14 10:52:00,299,1,321.05
15237,2011-12-08 09:46:00,2,4,1412.32
15238,2011-11-10 14:28:00,30,3,1071.99
15239,2011-11-29 14:14:00,11,2,780.59
15240,2011-10-26 09:50:00,45,5,1706.57
15241,2011-10-04 09:05:00,67,8,1756.44
15243,2011-09-26 14:12:00,75,1,316.68
15244,2011-10-05 13:19:00,66,2,631.57
15245,2011-07-28 18:56:00,135,3,2515.84
15246,2011-04-15 14:45:00,239,2,514.15
15247,2011-08-09 12:52:00,123,1,356.0
15249,2011-11-08 11:45:00,32,13,6688.46
15251,2011-11-30 15:02:00,10,11,10484.99
15252,2011-11-03 13:30:00,37,2,740.78
15253,2011-11-23 16:22:00,17,5,918.2
15254,2011-08-04 15:04:00,128,1,300.36
15255,2011-10-04 12:43:00,67,1,890.85
15256,2011-07-14 11:47:00,149,1,98.45
15257,2011-03-01 12:58:00,284,1,317.15
15258,2011-06-24 12:30:00,169,2,623.16
15260,2011-08-31 13:55:00,101,7,1810.77
15261,2011-07-27 15:20:00,136,1,254.82
15262,2011-01-20 12:16:00,324,1,178.95000000000002
15263,2011-08-25 10:26:00,107,1,156.51
15264,2011-10-06 13:49:00,65,1,393.74
15265,2011-07-11 14:46:00,152,2,1506.1200000000001
15266,2011-01-05 13:40:00,339,1,119.3
15267,2011-11-17 15:59:00,23,5,1717.36
15269,2011-11-16 09:32:00,24,1,408.8
15270,2011-11-24 09:24:00,16,7,2379.49
15271,2011-12-02 14:11:00,8,15,2493.34
15272,2011-10-13 12:59:00,58,2,721.94
15274,2011-12-05 16:57:00,5,2,716.57
15275,2011-11-02 11:20:00,38,1,615.14
15276,2011-10-04 16:39:00,67,1,128.63
15277,2011-10-24 10:08:00,47,1,255.89999999999998
15279,2010-12-20 10:48:00,355,1,290.51
15280,2011-06-20 17:14:00,173,1,113.12
15281,2011-10-12 09:10:00,59,9,2332.15
15286,2011-10-21 11:08:00,50,1,240.55
15287,2011-11-17 15:34:00,23,2,486.69
15288,2011-10-27 16:58:00,44,5,2306.52
15289,2011-11-10 13:49:00,30,3,939.78
15290,2011-12-05 11:39:00,5,18,7943.22
15291,2011-11-14 11:02:00,26,15,4668.3
15292,2011-05-22 15:00:00,202,1,178.39
15296,2011-10-20 11:47:00,51,6,3672.86
15297,2011-11-29 16:32:00,11,3,641.94
15298,2011-12-07 17:17:00,3,12,4799.9
15299,2011-10-03 14:19:00,68,7,4507.01
15300,2011-10-06 17:08:00,65,1,496.44
15301,2011-10-20 09:57:00,51,12,5049.95
15303,2011-02-22 13:59:00,291,1,574.02
15304,2011-10-10 10:23:00,61,8,694.4
15306,2011-10-06 12:56:00,65,3,1174.3500000000001
15307,2011-09-05 11:38:00,96,1,205.3
15308,2011-03-10 13:08:00,275,1,310.47
15311,2011-12-09 12:00:00,1,91,60632.75
15312,2011-09-25 13:10:00,76,4,924.85
15313,2011-08-21 16:02:00,111,1,52.0
15314,2011-05-24 14:39:00,200,1,327.97
15315,2011-10-06 12:51:00,65,2,570.5
15316,2011-01-17 11:34:00,327,1,165.0
15318,2011-12-06 11:30:00,4,1,312.62
15319,2011-03-01 12:48:00,284,1,204.5
15320,2011-10-26 13:27:00,45,1,267.13
15321,2011-09-30 09:40:00,71,3,2748.31
15322,2011-09-15 09:34:00,86,1,679.68
15325,2011-08-28 11:55:00,104,1,161.74
15326,2011-01-10 11:38:00,334,1,311.71
15327,2011-10-18 11:55:00,53,1,208.75
15329,2011-10-31 15:36:00,40,3,1049.7
15330,2011-11-07 17:50:00,33,2,714.9599999999999
15332,2010-12-08 14:43:00,367,4,1661.06
15333,2011-05-15 13:27:00,209,1,1028.56
15334,2011-07-06 11:22:00,157,3,350.82
15335,2011-10-17 12:50:00,54,1,170.22
15339,2011-10-04 12:51:00,67,2,574.07
15341,2011-09-20 09:40:00,81,1,2020.52
15342,2011-08-02 10:19:00,130,1,406.09000000000003
15343,2011-09-13 13:55:00,88,1,364.5
15344,2011-12-09 10:45:00,1,3,563.94
15345,2011-10-25 11:28:00,46,1,393.54
15346,2011-01-11 11:18:00,333,1,252.42000000000002
15347,2010-12-08 15:25:00,367,1,201.60000000000002
15348,2011-09-28 13:17:00,73,1,158.04
15349,2011-07-04 16:06:00,159,2,463.91
15350,2010-12-01 13:33:00,374,1,115.65
15351,2011-11-27 12:52:00,13,7,1934.66
15353,2011-03-30 12:15:00,255,2,770.12
15355,2011-11-10 13:44:00,30,2,277.05
15356,2011-11-08 13:11:00,32,10,2718.03
15358,2011-12-05 09:04:00,5,22,8347.2
15360,2011-10-31 09:35:00,40,1,427.93
15361,2010-12-13 09:52:00,362,1,418.92
15363,2010-12-02 12:28:00,373,1,326.0
15364,2011-09-05 09:46:00,96,2,913.19
15365,2011-11-14 08:29:00,26,7,2314.32
15366,2011-09-25 15:01:00,76,2,602.51
15367,2011-10-13 14:13:00,58,4,1877.5900000000001
15368,2011-11-18 14:42:00,22,1,446.94000000000005
15370,2011-10-30 10:58:00,41,7,2386.05
15372,2011-07-25 16:39:00,138,1,2007.4
15373,2011-12-01 15:05:00,9,12,2415.91
15374,2011-08-03 09:59:00,129,1,168.0
15376,2011-10-30 15:04:00,41,3,1221.56
15379,2011-06-23 13:13:00,170,7,3703.29
15380,2011-12-01 12:13:00,9,5,1690.26
15381,2011-05-10 11:55:00,214,2,596.85
15382,2011-11-25 10:58:00,15,6,5955.71
15384,2011-06-23 10:57:00,170,2,642.41
15385,2011-10-30 15:11:00,41,1,316.88
15386,2011-06-06 13:47:00,187,1,394.14
15388,2011-03-14 13:53:00,271,1,140.54
15389,2011-06-20 16:18:00,173,1,500.0
15392,2011-12-05 11:01:00,5,4,1535.53
15393,2011-11-23 16:48:00,17,2,231.86
15394,2011-11-30 11:49:00,10,4,2183.54
15395,2011-01-18 12:40:00,326,1,107.45
15396,2011-08-19 10:56:00,113,1,288.18
15397,2011-02-23 09:25:00,290,1,94.0
15398,2011-11-23 16:47:00,17,2,1345.53
15399,2011-12-08 13:04:00,2,3,815.77
