InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,__RawRowID,IsCancellation,IsNegativeQuantity,IsZeroQuantity,IsInvalidQuantity,IsNegativeUnitPrice,IsZeroUnitPrice,IsInvalidUnitPrice,IsInvalidInvoiceDate,IsMissingCustomerID,IsMissingDescription,IsCancellationReturnOrInvalid
C575537,21155,RED RETROSPOT PEG BAG,-1,2011-11-10 11:14:00,2.55,14606,United Kingdom,454382,True,True,False,True,False,False,False,False,False,False,True
C575565,23110,PARISIENNE KEY CABINET,-2,2011-11-10 11:22:00,5.75,14401,United Kingdom,454397,True,True,False,True,False,False,False,False,False,False,True
C575572,22630,DOLLY GIRL LUNCH BOX,-1,2011-11-10 11:33:00,1.95,17528,United Kingdom,454398,True,True,False,True,False,False,False,False,False,False,True
C575572,21754,HOME BUILDING BLOCK WORD,-1,2011-11-10 11:33:00,6.25,17528,United Kingdom,454399,True,True,False,True,False,False,False,False,False,False,True
C575572,23485,BOTANICAL GARDENS WALL CLOCK,-1,2011-11-10 11:33:00,20.8,17528,United Kingdom,454400,True,True,False,True,False,False,False,False,False,False,True
C575573,23252,VINTAGE RED ENAMEL TRIM JUG,-1,2011-11-10 11:34:00,3.75,16705,United Kingdom,454401,True,True,False,True,False,False,False,False,False,False,True
C575573,21535,RED RETROSPOT SMALL MILK JUG,-1,2011-11-10 11:34:00,2.55,16705,United Kingdom,454402,True,True,False,True,False,False,False,False,False,False,True
C575575,23494,VINTAGE DOILY DELUXE SEWING KIT,-3,2011-11-10 11:44:00,5.95,17652,United Kingdom,454432,True,True,False,True,False,False,False,False,False,False,True
C575577,23322,LARGE WHITE HEART OF WICKER,-3,2011-11-10 11:46:00,2.95,15597,United Kingdom,454461,True,True,False,True,False,False,False,False,False,False,True
C575578,22568,FELTCRAFT CUSHION OWL,-2,2011-11-10 11:48:00,3.75,15358,United Kingdom,454462,True,True,False,True,False,False,False,False,False,False,True
575579,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-11-10 11:49:00,0.0,13081,United Kingdom,454463,False,False,False,False,False,True,True,False,False,False,True
575579,22089,PAPER BUNTING VINTAGE PAISLEY,24,2011-11-10 11:49:00,0.0,13081,United Kingdom,454464,False,False,False,False,False,True,True,False,False,False,True
C575580,23487,SWEET HEART CAKE CARRIER,-1,2011-11-10 11:51:00,9.95,13599,United Kingdom,454466,True,True,False,True,False,False,False,False,False,False,True
C575585,21259,VICTORIAN SEWING BOX SMALL,-1,2011-11-10 11:57:00,5.95,15839,United Kingdom,454572,True,True,False,True,False,False,False,False,False,False,True
C575588,22178,VICTORIAN GLASS HANGING T-LIGHT,-6,2011-11-10 12:04:00,1.65,14064,United Kingdom,454629,True,True,False,True,False,False,False,False,False,False,True
C575590,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-6,2011-11-10 12:08:00,1.04,15785,United Kingdom,454657,True,True,False,True,False,False,False,False,False,False,True
C575590,22197,POPCORN HOLDER,-10,2011-11-10 12:08:00,0.72,15785,United Kingdom,454658,True,True,False,True,False,False,False,False,False,False,True
C575592,22080,RIBBON REEL POLKADOTS,-10,2011-11-10 12:10:00,1.65,12619,Germany,454669,True,True,False,True,False,False,False,False,False,False,True
C575592,22079,RIBBON REEL HEARTS DESIGN,-10,2011-11-10 12:10:00,1.65,12619,Germany,454670,True,True,False,True,False,False,False,False,False,False,True
C575606,CRUK,CRUK Commission,-1,2011-11-10 12:37:00,517.51,14096,United Kingdom,455284,True,True,False,True,False,False,False,False,False,False,True
C575608,35970,ZINC FOLKART SLEIGH BELLS,-11,2011-11-10 12:38:00,1.49,16133,United Kingdom,455285,True,True,False,True,False,False,False,False,False,False,True
C575608,23250,VINTAGE RED TRIM ENAMEL BOWL,-2,2011-11-10 12:38:00,1.25,16133,United Kingdom,455286,True,True,False,True,False,False,False,False,False,False,True
C575608,23240,SET OF 4 KNICK KNACK TINS DOILY,-2,2011-11-10 12:38:00,4.15,16133,United Kingdom,455287,True,True,False,True,False,False,False,False,False,False,True
C575608,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-3,2011-11-10 12:38:00,3.75,16133,United Kingdom,455288,True,True,False,True,False,False,False,False,False,False,True
C575608,22139,RETROSPOT TEA SET CERAMIC 11 PC,-3,2011-11-10 12:38:00,4.25,16133,United Kingdom,455289,True,True,False,True,False,False,False,False,False,False,True
575613,23118,check,-6,2011-11-10 12:47:00,0.0,,United Kingdom,455405,False,True,False,True,False,True,True,False,True,False,True
575614,22121,check,-10,2011-11-10 12:48:00,0.0,,United Kingdom,455406,False,True,False,True,False,True,True,False,True,False,True
575615,82582,??,-130,2011-11-10 12:51:00,0.0,,United Kingdom,455407,False,True,False,True,False,True,True,False,True,False,True
C575616,23469,CARD HOLDER LOVE BIRD SMALL,-2,2011-11-10 12:51:00,4.15,15805,United Kingdom,455408,True,True,False,True,False,False,False,False,False,False,True
C575616,23470,CARD HOLDER LOVE BIRD LARGE,-4,2011-11-10 12:51:00,5.39,15805,United Kingdom,455409,True,True,False,True,False,False,False,False,False,False,True
575617,21014,check,-90,2011-11-10 12:53:00,0.0,,United Kingdom,455410,False,True,False,True,False,True,True,False,True,False,True
575625,35972,check,-3,2011-11-10 13:20:00,0.0,,United Kingdom,455512,False,True,False,True,False,True,True,False,True,False,True
C575626,23581,JUMBO BAG PAISLEY PARK,-1,2011-11-10 13:21:00,2.08,17651,United Kingdom,455513,True,True,False,True,False,False,False,False,False,False,True
C575626,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-11-10 13:21:00,4.95,17651,United Kingdom,455514,True,True,False,True,False,False,False,False,False,False,True
C575630,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,2011-11-10 13:35:00,4.25,15830,United Kingdom,455574,True,True,False,True,False,False,False,False,False,False,True
C575630,23355,HOT WATER BOTTLE KEEP CALM,-4,2011-11-10 13:35:00,4.95,15830,United Kingdom,455575,True,True,False,True,False,False,False,False,False,False,True
C575635,M,Manual,-1,2011-11-10 13:45:00,424.06,12473,Germany,455646,True,True,False,True,False,False,False,False,False,False,True
C575635,M,Manual,-1,2011-11-10 13:45:00,549.34,12473,Germany,455647,True,True,False,True,False,False,False,False,False,False,True
C575638,M,Manual,-1,2011-11-10 13:48:00,40.46,12473,Germany,455709,True,True,False,True,False,False,False,False,False,False,True
C575641,21877,HOME SWEET HOME MUG,-18,2011-11-10 14:03:00,1.45,15814,United Kingdom,455752,True,True,False,True,False,False,False,False,False,False,True
C575648,23085,ANTIQUE SILVER BAUBLE LAMP,-2,2011-11-10 14:22:00,8.25,16523,United Kingdom,455829,True,True,False,True,False,False,False,False,False,False,True
C575650,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-11-10 14:24:00,3.75,14194,United Kingdom,455862,True,True,False,True,False,False,False,False,False,False,True
C575651,22624,IVORY KITCHEN SCALES,-1,2011-11-10 14:26:00,8.5,17653,United Kingdom,455863,True,True,False,True,False,False,False,False,False,False,True
C575651,22617,BAKING SET SPACEBOY DESIGN,-1,2011-11-10 14:26:00,4.95,17653,United Kingdom,455864,True,True,False,True,False,False,False,False,False,False,True
C575651,22139,RETROSPOT TEA SET CERAMIC 11 PC,-1,2011-11-10 14:26:00,4.95,17653,United Kingdom,455865,True,True,False,True,False,False,False,False,False,False,True
C575651,21754,HOME BUILDING BLOCK WORD,-1,2011-11-10 14:26:00,6.25,17653,United Kingdom,455866,True,True,False,True,False,False,False,False,False,False,True
C575651,23348,CHILDRENS TOY COOKING UTENSIL SET,-1,2011-11-10 14:26:00,2.08,17653,United Kingdom,455867,True,True,False,True,False,False,False,False,False,False,True
C575651,23329,DECORATIVE WICKER HEART LARGE,-3,2011-11-10 14:26:00,1.65,17653,United Kingdom,455868,True,True,False,True,False,False,False,False,False,False,True
C575653,85034A,3 GARDENIA MORRIS BOXED CANDLES,-3,2011-11-10 14:28:00,1.25,13988,United Kingdom,455909,True,True,False,True,False,False,False,False,False,False,True
C575653,23470,CARD HOLDER LOVE BIRD LARGE,-2,2011-11-10 14:28:00,6.25,13988,United Kingdom,455910,True,True,False,True,False,False,False,False,False,False,True
C575653,22306,SILVER MUG BONE CHINA TREE OF LIFE,-1,2011-11-10 14:28:00,1.06,13988,United Kingdom,455911,True,True,False,True,False,False,False,False,False,False,True
C575662,22727,ALARM CLOCK BAKELIKE RED,-1,2011-11-10 14:48:00,3.75,13767,United Kingdom,456026,True,True,False,True,False,False,False,False,False,False,True
C575662,22423,REGENCY CAKESTAND 3 TIER,-5,2011-11-10 14:48:00,12.75,13767,United Kingdom,456027,True,True,False,True,False,False,False,False,False,False,True
C575663,21136,PAINTED METAL PEARS ASSORTED,-1,2011-11-10 14:52:00,1.69,13769,United Kingdom,456028,True,True,False,True,False,False,False,False,False,False,True
C575664,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-11-10 14:53:00,4.95,12952,United Kingdom,456029,True,True,False,True,False,False,False,False,False,False,True
C575665,23113,PANTRY CHOPPING BOARD,-1,2011-11-10 14:54:00,4.95,17442,United Kingdom,456030,True,True,False,True,False,False,False,False,False,False,True
C575666,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,2011-11-10 14:55:00,1.25,18092,United Kingdom,456031,True,True,False,True,False,False,False,False,False,False,True
C575667,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,-1,2011-11-10 14:56:00,2.1,14032,United Kingdom,456032,True,True,False,True,False,False,False,False,False,False,True
C575669,23462,ROCOCO WALL MIRROR WHITE,-1,2011-11-10 15:00:00,19.95,12417,Belgium,456092,True,True,False,True,False,False,False,False,False,False,True
C575670,15044D,RED PAPER PARASOL,-1,2011-11-10 15:02:00,2.55,13081,United Kingdom,456093,True,True,False,True,False,False,False,False,False,False,True
C575672,23565,EGG CUP MILKMAID HELGA,-4,2011-11-10 15:03:00,1.25,13098,United Kingdom,456114,True,True,False,True,False,False,False,False,False,False,True
C575672,23165,LARGE CERAMIC TOP STORAGE JAR,-2,2011-11-10 15:03:00,1.65,13098,United Kingdom,456115,True,True,False,True,False,False,False,False,False,False,True
C575679,35971,ROSE FOLKART HEART DECORATIONS,-16,2011-11-10 15:23:00,1.25,16863,United Kingdom,456217,True,True,False,True,False,False,False,False,False,False,True
575704,21843,smashed,-63,2011-11-10 17:00:00,0.0,,United Kingdom,456646,False,True,False,True,False,True,True,False,True,False,True
575714,85125,check,-64,2011-11-10 17:55:00,0.0,,United Kingdom,456793,False,True,False,True,False,True,True,False,True,False,True
575715,72802B,check,-36,2011-11-10 17:58:00,0.0,,United Kingdom,456794,False,True,False,True,False,True,True,False,True,False,True
575716,72802C,check,-21,2011-11-10 18:00:00,0.0,,United Kingdom,456795,False,True,False,True,False,True,True,False,True,False,True
575717,85175,check,-42,2011-11-10 18:02:00,0.0,,United Kingdom,456796,False,True,False,True,False,True,True,False,True,False,True
575719,35954,check,24,2011-11-10 18:08:00,0.0,,United Kingdom,456828,False,False,False,False,False,True,True,False,True,False,True
575720,21817,check,-8,2011-11-10 18:09:00,0.0,,United Kingdom,456829,False,True,False,True,False,True,True,False,True,False,True
575721,22804,Wrongly mrked had 85123a in box,-256,2011-11-10 18:19:00,0.0,,United Kingdom,456830,False,True,False,True,False,True,True,False,True,False,True
575722,85123A,wrongly marked carton 22804,-256,2011-11-10 18:20:00,0.0,,United Kingdom,456831,False,True,False,True,False,True,True,False,True,False,True
C575746,21982,PACK OF 12 SUKI TISSUES,-1,2011-11-11 10:19:00,0.39,13588,United Kingdom,457790,True,True,False,True,False,False,False,False,False,False,True
C575746,21519,GIN & TONIC DIET GREETING CARD,-12,2011-11-11 10:19:00,0.42,13588,United Kingdom,457791,True,True,False,True,False,False,False,False,False,False,True
575748,23298,SPOTTY BUNTING,1,2011-11-11 10:21:00,0.0,,United Kingdom,457862,False,False,False,False,False,True,True,False,True,False,True
C575749,22276,WASH BAG VINTAGE ROSE PAISLEY,-1,2011-11-11 10:24:00,2.55,12856,United Kingdom,457877,True,True,False,True,False,False,False,False,False,False,True
C575749,23244,ROUND STORAGE TIN VINTAGE LEAF,-1,2011-11-11 10:24:00,1.95,12856,United Kingdom,457878,True,True,False,True,False,False,False,False,False,False,True
C575752,23213,STAR WREATH DECORATION WITH BELL,-12,2011-11-11 10:40:00,1.25,13500,United Kingdom,457935,True,True,False,True,False,False,False,False,False,False,True
C575752,23212,HEART WREATH DECORATION WITH BELL,-12,2011-11-11 10:40:00,1.25,13500,United Kingdom,457936,True,True,False,True,False,False,False,False,False,False,True
C575763,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-11-11 10:55:00,3.75,15034,United Kingdom,458225,True,True,False,True,False,False,False,False,False,False,True
C575777,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-40,2011-11-11 11:15:00,2.55,13881,United Kingdom,458331,True,True,False,True,False,False,False,False,False,False,True
C575839,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,2011-11-11 11:40:00,1.65,12517,Germany,458449,True,True,False,True,False,False,False,False,False,False,True
C575839,22551,PLASTERS IN TIN SPACEBOY,-11,2011-11-11 11:40:00,1.65,12517,Germany,458450,True,True,False,True,False,False,False,False,False,False,True
C575841,21915,RED  HARMONICA IN BOX,-12,2011-11-11 11:58:00,1.25,13408,United Kingdom,458516,True,True,False,True,False,False,False,False,False,False,True
C575872,D,Discount,-1,2011-11-11 12:52:00,97.14,13408,United Kingdom,459263,True,True,False,True,False,False,False,False,False,False,True
C575879,21892,TRADITIONAL WOODEN CATCH CUP GAME,-1,2011-11-11 13:30:00,1.25,13588,United Kingdom,459798,True,True,False,True,False,False,False,False,False,False,True
C575879,21519,GIN & TONIC DIET GREETING CARD,-12,2011-11-11 13:30:00,0.42,13588,United Kingdom,459799,True,True,False,True,False,False,False,False,False,False,True
575907,22268,check,-10,2011-11-11 15:52:00,0.0,,United Kingdom,460357,False,True,False,True,False,True,True,False,True,False,True
575909,20711,check,-220,2011-11-11 16:02:00,0.0,,United Kingdom,460379,False,True,False,True,False,True,True,False,True,False,True
575912,22943,check,-7,2011-11-11 16:20:00,0.0,,United Kingdom,460398,False,True,False,True,False,True,True,False,True,False,True
C575921,20974,12 PENCILS SMALL TUBE SKULL,-184,2011-11-11 17:01:00,0.65,12931,United Kingdom,460604,True,True,False,True,False,False,False,False,False,False,True
C575940,84992,72 SWEETHEART FAIRY CAKE CASES,-24,2011-11-13 11:38:00,0.55,17838,United Kingdom,461405,True,True,False,True,False,False,False,False,False,False,True
C575940,84991,60 TEATIME FAIRY CAKE CASES,-24,2011-11-13 11:38:00,0.55,17838,United Kingdom,461406,True,True,False,True,False,False,False,False,False,False,True
C575940,23309,SET OF 60 I LOVE LONDON CAKE CASES,-24,2011-11-13 11:38:00,0.55,17838,United Kingdom,461407,True,True,False,True,False,False,False,False,False,False,True
C575940,23275,SET OF 3 HANGING OWLS OLLIE BEAK,-24,2011-11-13 11:38:00,1.25,17838,United Kingdom,461409,True,True,False,True,False,False,False,False,False,False,True
C575940,23266,SET OF 3 WOODEN STOCKING DECORATION,-12,2011-11-13 11:38:00,1.25,17838,United Kingdom,461410,True,True,False,True,False,False,False,False,False,False,True
C575940,23265,SET OF 3 WOODEN TREE DECORATIONS,-14,2011-11-13 11:38:00,1.25,17838,United Kingdom,461411,True,True,False,True,False,False,False,False,False,False,True
C575940,23263,SET OF 3 WOODEN HEART DECORATIONS,-12,2011-11-13 11:38:00,1.25,17838,United Kingdom,461412,True,True,False,True,False,False,False,False,False,False,True
C575940,23226,FILIGREE HEART DAISY WHITE,-48,2011-11-13 11:38:00,1.25,17838,United Kingdom,461413,True,True,False,True,False,False,False,False,False,False,True
C575940,22571,ROCKING HORSE RED CHRISTMAS,-96,2011-11-13 11:38:00,0.72,17838,United Kingdom,461414,True,True,False,True,False,False,False,False,False,False,True
C575940,22155,STAR DECORATION RUSTIC,-48,2011-11-13 11:38:00,0.42,17838,United Kingdom,461415,True,True,False,True,False,False,False,False,False,False,True
C575940,21876,POTTERING MUG,-12,2011-11-13 11:38:00,1.65,17838,United Kingdom,461416,True,True,False,True,False,False,False,False,False,False,True
C575940,21875,KINGS CHOICE MUG,-24,2011-11-13 11:38:00,1.25,17838,United Kingdom,461417,True,True,False,True,False,False,False,False,False,False,True
C575940,21820,GLITTER HEART GARLAND WITH BELLS,-18,2011-11-13 11:38:00,3.75,17838,United Kingdom,461418,True,True,False,True,False,False,False,False,False,False,True
C575940,21811,HANGING HEART WITH BELL,-48,2011-11-13 11:38:00,0.39,17838,United Kingdom,461419,True,True,False,True,False,False,False,False,False,False,True
C575940,21621,VINTAGE UNION JACK BUNTING,-6,2011-11-13 11:38:00,8.5,17838,United Kingdom,461420,True,True,False,True,False,False,False,False,False,False,True
C575953,21813,GARLAND WITH STARS AND BELLS,-1,2011-11-13 11:56:00,4.95,16015,United Kingdom,461859,True,True,False,True,False,False,False,False,False,False,True
C575953,21812,GARLAND WITH HEARTS AND BELLS,-2,2011-11-13 11:56:00,4.95,16015,United Kingdom,461860,True,True,False,True,False,False,False,False,False,False,True
C575962,21166,COOK WITH WINE METAL SIGN,-10,2011-11-13 12:30:00,2.08,14547,United Kingdom,462122,True,True,False,True,False,False,False,False,False,False,True
C575963,22371,AIRLINE BAG VINTAGE TOKYO 78,-2,2011-11-13 12:30:00,4.25,16794,United Kingdom,462123,True,True,False,True,False,False,False,False,False,False,True
C575980,22972,CHILDREN'S SPACEBOY MUG,-1,2011-11-13 13:39:00,1.65,12867,United Kingdom,462528,True,True,False,True,False,False,False,False,False,False,True
C575980,22974,CHILDRENS DOLLY GIRL MUG,-1,2011-11-13 13:39:00,1.65,12867,United Kingdom,462529,True,True,False,True,False,False,False,False,False,False,True
C575980,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-11-13 13:39:00,0.85,12867,United Kingdom,462530,True,True,False,True,False,False,False,False,False,False,True
C575980,23238,SET OF 4 KNICK KNACK TINS LONDON,-6,2011-11-13 13:39:00,4.15,12867,United Kingdom,462531,True,True,False,True,False,False,False,False,False,False,True
C576072,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,-2,2011-11-13 16:05:00,4.95,18069,United Kingdom,463819,True,True,False,True,False,False,False,False,False,False,True
C576108,20685,DOORMAT RED RETROSPOT,-24,2011-11-14 10:32:00,7.08,15113,United Kingdom,464520,True,True,False,True,False,False,False,False,False,False,True
576109,21181,adjustment,180,2011-11-14 10:33:00,0.0,,United Kingdom,464521,False,False,False,False,False,True,True,False,True,False,True
576110,35965,,5,2011-11-14 10:33:00,0.0,,United Kingdom,464522,False,False,False,False,False,True,True,False,True,True,True
C576183,22555,PLASTERS IN TIN STRONGMAN,-12,2011-11-14 11:23:00,1.65,12476,Germany,464806,True,True,False,True,False,False,False,False,False,False,True
C576183,22556,PLASTERS IN TIN CIRCUS PARADE,-12,2011-11-14 11:23:00,1.65,12476,Germany,464807,True,True,False,True,False,False,False,False,False,False,True
576185,22575,missing?,-130,2011-11-14 11:25:00,0.0,,United Kingdom,464813,False,True,False,True,False,True,True,False,True,False,True
576192,22827,,4,2011-11-14 11:57:00,0.0,,United Kingdom,464971,False,False,False,False,False,True,True,False,True,True,True
576193,22827,,-8,2011-11-14 11:57:00,0.0,,United Kingdom,464972,False,True,False,True,False,True,True,False,True,True,True
C576194,22960,JAM MAKING SET WITH JARS,-3,2011-11-14 12:03:00,4.25,16790,United Kingdom,464973,True,True,False,True,False,False,False,False,False,False,True
C576195,21539,RED RETROSPOT BUTTER DISH,-1,2011-11-14 12:03:00,4.95,14606,United Kingdom,464974,True,True,False,True,False,False,False,False,False,False,True
C576197,21642,ASSORTED TUTTI FRUTTI PEN,-23,2011-11-14 12:08:00,0.29,13755,United Kingdom,464985,True,True,False,True,False,False,False,False,False,False,True
C576199,22186,RED STAR CARD HOLDER,-1,2011-11-14 12:13:00,1.95,12610,Italy,464995,True,True,False,True,False,False,False,False,False,False,True
C576199,22584,PACK OF 6 PANNETONE GIFT BOXES,-1,2011-11-14 12:13:00,2.55,12610,Italy,464996,True,True,False,True,False,False,False,False,False,False,True
C576199,22960,JAM MAKING SET WITH JARS,-6,2011-11-14 12:13:00,4.25,12610,Italy,464997,True,True,False,True,False,False,False,False,False,False,True
C576216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-11-14 12:56:00,2.95,12584,Italy,465284,True,True,False,True,False,False,False,False,False,False,True
C576216,22960,JAM MAKING SET WITH JARS,-3,2011-11-14 12:56:00,4.25,12584,Italy,465285,True,True,False,True,False,False,False,False,False,False,True
C576216,22847,BREAD BIN DINER STYLE IVORY,-1,2011-11-14 12:56:00,16.95,12584,Italy,465286,True,True,False,True,False,False,False,False,False,False,True
C576216,22804,PINK HANGING HEART T-LIGHT HOLDER,-3,2011-11-14 12:56:00,2.95,12584,Italy,465287,True,True,False,True,False,False,False,False,False,False,True
C576216,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-3,2011-11-14 12:56:00,4.95,12584,Italy,465288,True,True,False,True,False,False,False,False,False,False,True
C576216,21843,RED RETROSPOT CAKE STAND,-1,2011-11-14 12:56:00,10.95,12584,Italy,465289,True,True,False,True,False,False,False,False,False,False,True
C576218,D,Discount,-1,2011-11-14 12:57:00,183.0,13694,United Kingdom,465290,True,True,False,True,False,False,False,False,False,False,True
C576223,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-11-14 13:02:00,8.5,15993,United Kingdom,465330,True,True,False,True,False,False,False,False,False,False,True
C576223,23314,VINTAGE CHRISTMAS TABLECLOTH,-1,2011-11-14 13:02:00,12.5,15993,United Kingdom,465331,True,True,False,True,False,False,False,False,False,False,True
C576223,21263,GREEN GOOSE FEATHER TREE 60CM,-2,2011-11-14 13:02:00,1.95,15993,United Kingdom,465332,True,True,False,True,False,False,False,False,False,False,True
C576226,23404,HOME SWEET HOME BLACKBOARD,-1,2011-11-14 13:10:00,4.95,13268,United Kingdom,465341,True,True,False,True,False,False,False,False,False,False,True
C576226,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-1,2011-11-14 13:10:00,3.25,13268,United Kingdom,465342,True,True,False,True,False,False,False,False,False,False,True
C576227,22457,NATURAL SLATE HEART CHALKBOARD,-1,2011-11-14 13:11:00,2.95,14910,United Kingdom,465343,True,True,False,True,False,False,False,False,False,False,True
C576227,23330,DECORATIVE WICKER HEART MEDIUM,-6,2011-11-14 13:11:00,1.25,14910,United Kingdom,465344,True,True,False,True,False,False,False,False,False,False,True
C576229,23236,STORAGE TIN VINTAGE DOILY,-3,2011-11-14 13:13:00,2.89,13816,Germany,465413,True,True,False,True,False,False,False,False,False,False,True
C576230,22804,PINK HANGING HEART T-LIGHT HOLDER,-1,2011-11-14 13:15:00,2.95,17602,United Kingdom,465414,True,True,False,True,False,False,False,False,False,False,True
C576230,22781,GUMBALL MAGAZINE RACK,-1,2011-11-14 13:15:00,7.65,17602,United Kingdom,465415,True,True,False,True,False,False,False,False,False,False,True
C576230,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-2,2011-11-14 13:15:00,9.95,17602,United Kingdom,465416,True,True,False,True,False,False,False,False,False,False,True
C576230,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-11-14 13:15:00,7.95,17602,United Kingdom,465417,True,True,False,True,False,False,False,False,False,False,True
C576231,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2011-11-14 13:24:00,1.45,14868,United Kingdom,465418,True,True,False,True,False,False,False,False,False,False,True
C576231,22633,HAND WARMER UNION JACK,-1,2011-11-14 13:24:00,2.1,14868,United Kingdom,465419,True,True,False,True,False,False,False,False,False,False,True
C576231,22568,FELTCRAFT CUSHION OWL,-2,2011-11-14 13:24:00,3.75,14868,United Kingdom,465420,True,True,False,True,False,False,False,False,False,False,True
C576232,21259,VICTORIAN SEWING BOX SMALL,-2,2011-11-14 13:25:00,5.95,15839,United Kingdom,465421,True,True,False,True,False,False,False,False,False,False,True
C576232,22138,BAKING SET 9 PIECE RETROSPOT,-2,2011-11-14 13:25:00,4.95,15839,United Kingdom,465422,True,True,False,True,False,False,False,False,False,False,True
C576233,M,Manual,-1,2011-11-14 13:26:00,326.1,,Hong Kong,465423,True,True,False,True,False,False,False,False,True,False,True
C576235,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,-3,2011-11-14 13:28:00,4.15,17769,United Kingdom,465425,True,True,False,True,False,False,False,False,False,False,True
C576240,23486,ANTIQUE HEART SHELF UNIT,-1,2011-11-14 13:34:00,16.65,14441,United Kingdom,465517,True,True,False,True,False,False,False,False,False,False,True
C576241,22470,HEART OF WICKER LARGE,-2,2011-11-14 13:35:00,2.95,13447,United Kingdom,465518,True,True,False,True,False,False,False,False,False,False,True
C576241,23404,HOME SWEET HOME BLACKBOARD,-3,2011-11-14 13:35:00,4.95,13447,United Kingdom,465519,True,True,False,True,False,False,False,False,False,False,True
C576241,23084,RABBIT NIGHT LIGHT,-2,2011-11-14 13:35:00,2.08,13447,United Kingdom,465520,True,True,False,True,False,False,False,False,False,False,True
C576242,84949,SILVER HANGING T-LIGHT HOLDER,-2,2011-11-14 13:37:00,1.65,16747,United Kingdom,465521,True,True,False,True,False,False,False,False,False,False,True
C576243,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-11-14 13:38:00,2.55,15953,United Kingdom,465522,True,True,False,True,False,False,False,False,False,False,True
C576243,85061W,WHITE JEWELLED HEART DECORATION,-2,2011-11-14 13:38:00,0.85,15953,United Kingdom,465523,True,True,False,True,False,False,False,False,False,False,True
C576243,21385,IVORY HANGING DECORATION  HEART,-2,2011-11-14 13:38:00,0.85,15953,United Kingdom,465524,True,True,False,True,False,False,False,False,False,False,True
C576244,D,Discount,-1,2011-11-14 13:40:00,6.0,18167,United Kingdom,465548,True,True,False,True,False,False,False,False,False,False,True
C576247,23301,GARDENERS KNEELING PAD KEEP CALM,-1,2011-11-14 13:42:00,1.65,13139,United Kingdom,465614,True,True,False,True,False,False,False,False,False,False,True
C576247,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,-1,2011-11-14 13:42:00,1.25,13139,United Kingdom,465615,True,True,False,True,False,False,False,False,False,False,True
C576247,23566,EGG CUP MILKMAID HEIDI,-4,2011-11-14 13:42:00,1.25,13139,United Kingdom,465616,True,True,False,True,False,False,False,False,False,False,True
C576247,23565,EGG CUP MILKMAID HELGA,-1,2011-11-14 13:42:00,1.25,13139,United Kingdom,465617,True,True,False,True,False,False,False,False,False,False,True
C576248,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,-1,2011-11-14 13:47:00,0.83,16639,United Kingdom,465695,True,True,False,True,False,False,False,False,False,False,True
C576248,23486,ANTIQUE HEART SHELF UNIT,-6,2011-11-14 13:47:00,14.55,16639,United Kingdom,465696,True,True,False,True,False,False,False,False,False,False,True
576250,71279,damages,-74,2011-11-14 13:50:00,0.0,,United Kingdom,465697,False,True,False,True,False,True,True,False,True,False,True
576258,22812,,11,2011-11-14 14:17:00,0.0,,United Kingdom,465889,False,False,False,False,False,True,True,False,True,True,True
576299,21181,,16,2011-11-14 14:38:00,0.0,,United Kingdom,465993,False,False,False,False,False,True,True,False,True,True,True
576302,22812,,46,2011-11-14 14:41:00,0.0,,United Kingdom,466074,False,False,False,False,False,True,True,False,True,True,True
C576324,23470,CARD HOLDER LOVE BIRD LARGE,-1,2011-11-14 15:10:00,6.25,16161,United Kingdom,466258,True,True,False,True,False,False,False,False,False,False,True
C576324,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,-6,2011-11-14 15:10:00,1.25,16161,United Kingdom,466259,True,True,False,True,False,False,False,False,False,False,True
C576324,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2011-11-14 15:10:00,0.65,16161,United Kingdom,466260,True,True,False,True,False,False,False,False,False,False,True
